Latitude,Longitude,temperature,humidity,rain
9.110951942,78.03646511,30.8,94.53119645,3.192741736
8.929161777,77.29604196,29.19,36.19447514,3.100957706
8.898976096,76.77426754,26.45,43.71880037,3.134078098
8.979333376,78.10707503,27,33.16591022,2.670700475
9.041653984,77.52121804,29.29,52.77312315,3.168977585
9.109330556,76.45232874,26.14,57.20741028,3.359872543
9.34042322,76.14866183,31.2,48.99443222,3.222685172
9.168636953,78.25470987,34.64,88.01162564,2.944206419
9.271595977,78.38825263,27.79,54.97273287,3.357982449
9.238007557,76.8289839,34.24,49.66541568,2.859002693
9.213331282,79.19663004,30.23,67.98872582,3.097628122
9.367525724,76.3205046,30.19,39.86469575,2.891110654
9.163823998,77.58624928,28.86,86.15378865,2.708303405
9.214577535,77.33896493,29.14,35.21854506,2.981526395
9.21655921,77.20051303,26.06,99.08208556,3.069967716
9.243203167,78.30160791,29.2,84.05713385,2.77652745
9.138463386,77.91972506,33.79,43.91009771,3.350471902
9.308581567,78.82535928,30.78,30.3865482,3.064314701
9.261579151,77.08326214,27.44,87.08229999,3.021102633
9.167778437,78.3289728,30.96,79.48001407,2.913926344
9.34706691,77.45307726,26.69,81.03050176,2.934021236
9.27293659,77.05728507,29.46,83.98892427,2.85556396
9.350600073,77.48774053,29.41,35.18312562,3.19196203
9.192084325,77.54094525,28.55,55.092601,2.763383972
9.282202357,76.35722163,29.61,38.11083417,2.942884169
9.346463137,76.39511574,30.73,90.41723981,3.19977943
9.227813898,76.8999919,34.72,73.63086888,3.015758616
9.311894407,79.29771808,32.14,53.16286174,2.646121453
9.174099422,77.92092398,31.62,34.44908452,2.750004812
9.12552226,78.20298605,29.08,51.76876252,3.31655967
9.19049419,77.33570073,29.66,52.76283254,3.050369424
9.316499319,77.95332523,34.09,81.07243248,2.789932003
9.344147108,78.19581299,28.16,74.62902299,2.883166579
9.217653041,76.50516051,29.7,92.10489198,2.781470876
9.40745577,79.20226653,26.69,63.05504476,2.822712833
9.559720261,76.38267486,25.72,38.37159722,3.210875581
9.58869017,78.46637517,29.41,79.92713511,2.843377042
9.410073643,78.76110524,28.93,83.2549534,2.751640094
9.403866923,78.45320515,25.3,69.28940383,3.33193075
9.578546959,79.1886654,30.55,83.9677026,3.024931916
9.397496877,79.36942945,33.25,64.56569175,3.292764659
9.428895679,76.2745176,27.88,66.59129806,3.368211998
9.440515963,77.27959562,34.77,59.92787129,3.252938969
9.580577193,76.91273964,31.34,31.77933887,3.212767944
9.5171282,76.84426041,26.98,37.55239989,3.353494162
9.383999245,77.25269611,29.26,32.200043,3.302314635
9.561935616,77.59306694,30.91,74.54872879,2.846605855
9.583850896,78.10316315,26.51,52.00491868,2.917280458
9.515988297,77.1303028,30.56,65.59994838,3.034323139
9.546273292,77.86816444,26.08,93.52965317,3.188147187
9.476418236,78.88268251,32.48,47.45045604,3.157557638
9.403866832,77.47653996,32.49,58.72680461,3.322034967
9.53432447,77.32758033,26.62,82.8885797,2.897454518
9.529460233,76.21860335,22.41,46.01587158,2.970542797
9.587033005,79.31859724,28.66,35.38859369,2.803563374
9.502596485,78.52389881,33.76,50.2826017,2.838993256
9.469870008,78.10538254,31.38,41.28549011,2.83057724
9.566586873,76.72575293,31.75,95.07883566,3.315306486
9.580093126,78.35769154,26.18,86.56842657,2.782635828
9.593637693,78.79302721,31.6,74.33826296,3.320355436
9.441176623,77.58008094,32.42,91.00224131,2.650917915
9.403902389,77.82281145,26.46,86.25704538,2.648160097
9.619308191,79.14989506,25.48,43.05990412,3.037104083
9.402370291,79.07264232,30.56,92.47912989,3.285030314
9.576480938,77.45444824,33.09,67.75395693,3.274356855
9.867654721,76.69465999,25.8,86.52081086,2.899155588
9.793610823,76.25510123,34.03,92.72639099,2.944022649
9.794714195,78.86070205,37.21,52.26024325,3.270141487
9.863137102,78.45881611,23.82,37.70363472,2.633131452
9.863346989,77.02117343,33.04,45.95546138,3.046801383
9.795564529,76.75022321,26.09,59.8975452,3.34204819
9.829338143,76.24935955,31,87.26103361,3.196260974
9.63657784,76.90852628,26.45,90.25114083,3.210990047
9.65580902,77.18434995,25.31,30.48664914,2.700361712
9.874773925,77.48761521,33.73,65.75231118,2.848349939
9.859610319,78.12992455,29.34,59.21877022,3.328419702
9.629135772,76.19042892,31.77,45.54754673,2.851608144
9.639433559,77.08380858,28.52,38.39057571,3.002527935
9.82573935,76.86174005,29.57,53.633062,3.012119287
9.912510068,77.42729456,29.99,96.00367927,2.657197547
9.912503772,76.98478464,30.52,52.62420524,3.260457001
10.00696863,79.01797751,34.68,66.31534352,2.904412831
10.11086537,76.35591214,26.13,79.21132712,3.214168991
10.10917162,77.11149758,21.52,55.45407217,2.657193506
9.958499654,79.09678695,29.62,98.02474579,3.005669403
9.900281079,77.35036852,32.82,97.37131065,3.191648796
9.913607333,77.10233951,28.91,47.62476071,3.252161457
9.916969134,76.04149691,28.01,64.80739541,2.643202639
9.912082497,76.46313672,29.65,51.06148169,3.148580716
10.00963593,77.42954718,26.87,49.93883461,3.011466259
10.12180982,76.72878219,28.68,32.58208631,2.99506075
10.09399846,76.01174188,26.17,72.66950338,3.150748071
10.03983141,76.76034299,35.41,65.18753163,2.92485216
9.908522146,78.40003641,28.55,33.60351259,3.074546363
9.924141697,78.10648646,30.62,49.5052525,3.055326648
9.979219102,77.68061026,34.54,93.57861202,2.713454847
10.05591317,76.3921373,31.76,46.76933235,3.316509934
9.951959157,76.84223081,21.67,40.14264105,3.153948733
9.942479928,76.27531299,34.06,64.26169322,3.309100921
9.906390148,77.9387164,32.94,98.99553179,2.956633421
9.932011286,77.10653672,29.06,46.94386901,3.241425338
10.04435329,77.34383608,30.59,77.04948832,3.223634797
10.11224813,76.94330633,31.93,83.31337307,2.796621723
9.900245591,76.17498595,30.84,46.63462808,2.687459451
10.28419499,76.27579039,28.64,80.9751444,3.164137692
10.12733157,76.63357477,36.5,55.74481929,3.39406293
10.30058149,77.45048826,30.02,74.26140814,2.791533285
10.29748278,78.32754944,32.37,74.34707975,2.75632717
10.30959682,76.85633506,29.47,67.50422789,2.96267662
10.31679506,77.2137116,31.05,36.3202839,2.804973194
10.12802013,79.31856086,34.36,88.47117469,2.918186387
10.32030485,79.01834756,31.27,52.45460455,2.938199107
10.28747145,78.84306933,35.7,43.05629573,2.877433239
10.29676051,79.26313169,30.65,32.85425991,3.009577396
10.20161745,79.18969408,28.87,71.36250602,2.948721149
10.3522417,78.92608944,28.81,77.42950533,3.345701582
10.24272739,78.62837894,30.63,31.16114802,3.212000781
10.34652939,76.28814057,28.38,65.84651408,2.855298502
10.32065589,76.28650179,30.04,45.85470426,3.186918092
10.13281549,78.90667887,30.11,75.16209533,2.647911234
10.31999925,78.16041662,30.45,42.20565003,2.937385601
10.28735549,78.95344189,25.71,78.36564167,2.925101712
10.15212456,77.15202424,26.49,57.07147424,2.672012514
10.22617859,79.0188084,29.73,95.57109921,2.861231504
10.25063354,79.02399145,32.29,39.62646609,3.177124697
10.19521772,79.19694668,29.2,53.87464457,3.197664164
10.24655166,78.09018154,31.21,37.94314649,2.624848322
10.25965318,76.38032911,33.13,94.72855328,2.61608541
10.21278251,76.37844133,31.26,91.41375474,3.356105557
10.18966758,78.03823691,25.58,48.05591394,2.968839503
10.12889558,79.21545308,28.85,76.19888322,3.232412354
10.36176207,76.14935571,30.51,87.20555401,2.631127793
10.26689561,77.57455016,34.67,68.86405681,2.79939384
10.15102843,78.07128742,27.67,67.07554048,3.281887393
10.16249165,78.33783021,30.01,46.92966036,3.106417764
10.33011028,77.19480727,24.57,36.51719375,2.801268254
10.17887599,78.13888437,31.1,92.80510306,2.765347049
10.39883038,78.02861036,23.91,93.029264,3.127581875
10.57086054,76.5009379,36.14,74.31710201,2.610538291
10.40089064,77.80168863,31.31,53.73208537,3.23949411
10.54350087,77.42813433,24.25,54.44467022,3.17538658
10.50589107,78.80889515,34.63,80.81689752,2.979671251
10.54490547,77.99787123,30.09,92.7977182,3.135057745
10.48707327,79.69528372,26.3,92.0960497,2.917423588
10.47922562,77.3938266,29.27,84.59128821,2.628206413
10.50692441,77.64199465,31.5,74.94221523,2.727630735
10.60044039,77.40626838,31.64,35.88979755,3.021528296
10.60011237,78.06438784,30.44,41.31400999,3.049369478
10.54940719,77.06277651,30.73,92.8987932,2.758745894
10.53545984,76.60671071,30.61,72.45003418,2.854424834
10.48882622,78.82931362,31.64,30.64379361,3.126351068
10.47870742,77.21376875,24.06,37.103008,2.785047935
10.52719815,77.25362547,28.33,76.44512384,3.044766049
10.42317128,77.59835133,33.6,30.35431087,3.224293771
10.6070521,79.57753787,32.92,41.2565636,2.769710554
10.57528322,79.81960151,30.3,68.41136526,2.885860222
10.39469662,76.7999481,32.03,78.43266384,2.621588368
10.41844948,76.54829139,26.84,75.63728817,2.962925474
10.46348221,76.7983583,35.54,45.69885166,2.609774674
10.5676961,79.04363437,29.52,79.85254549,3.162275515
10.50600071,76.68486861,25.74,46.60743612,3.103338949
10.42812295,79.68147943,31.16,52.77797887,3.259160129
10.51575955,77.19389379,22.89,82.25439836,2.901084461
10.39589478,79.2660407,28.9,75.47430293,2.947382529
10.46633081,79.66762789,27.1,89.44563873,3.115716762
10.59497004,76.85243979,32.07,76.03290246,3.265666149
10.60114239,76.15231232,24.39,69.78160223,2.732018648
10.44258472,76.5060062,33.61,36.55723375,2.8430138
10.59268182,76.78957915,28.94,55.74010621,2.780120411
10.58544638,79.04181231,30.77,48.56416574,2.842510742
10.75036974,77.96301537,23.22,47.07927504,3.262505909
10.73546122,77.27641538,32.2,98.11073883,2.913176786
10.72866081,76.90496165,31.67,57.51684073,2.909156902
10.76715381,75.99619912,32.05,92.44325886,3.162101459
10.79332082,78.23489585,31.66,74.17970382,2.820156622
10.78121815,79.24453199,27.02,85.63679125,2.640737066
10.64252279,79.85393242,30.21,65.18459652,2.603983835
10.71800625,79.27265695,30.62,70.38327192,3.184192532
10.7207451,78.43045477,28.93,64.47623857,3.168582309
10.78236916,78.89719125,31.42,43.66700915,3.37949669
10.72934763,79.39114572,36.37,80.57164807,3.300867258
10.69323483,79.85109616,29.8,49.65406537,3.310654478
10.83196522,77.25763772,28.93,31.70211765,2.71742074
10.85107565,79.67482788,27.58,75.18306071,2.891037048
10.72882417,79.37871649,33.18,42.39774756,2.667463966
10.76583568,76.29690611,24.13,95.8321009,2.603308406
10.64783401,78.53751963,29.22,96.77500039,2.676659795
10.66508319,78.15345995,28.01,94.04050732,2.96662926
10.71317232,79.32661627,29.26,55.91110902,3.115546254
10.66576945,76.73748696,29.56,31.08196316,2.604546116
10.66561207,76.70649761,28.94,94.98229938,3.291321006
10.74058587,75.80043449,33.1,59.97289038,3.048879602
10.86878267,78.55057741,29.83,97.66583733,3.344587149
10.82845515,77.72148695,24.86,97.4533984,2.822326307
10.76409963,79.20198765,28.6,89.71066188,2.784454761
10.79736596,79.83272336,26.73,50.61142244,3.362937412
10.67457996,77.20646477,35.97,56.956841,3.102511359
10.83379321,77.53165993,29.73,89.57956701,2.747619225
10.86200159,77.93287739,32.5,52.18454036,3.076961151
10.7424768,76.94734693,28.47,41.86449227,2.669644235
10.98137011,78.07698956,27.89,68.97608837,2.808157529
11.1086087,79.4222134,26.82,95.53083419,2.709275997
10.98409186,77.77614123,32.11,78.72208577,3.06905576
11.10810155,78.77857988,33.94,69.90428191,3.17935461
10.99433033,77.57087453,30.77,36.80235456,3.324545105
11.0409503,78.17946883,29.26,73.05050587,3.130904185
10.99156636,76.15355381,28.02,99.30376951,3.170893378
11.07256077,76.27508717,28.18,39.80588107,2.85853572
10.9345268,78.4730818,33.97,66.28307567,3.238693201
10.93616155,77.43512562,27.51,91.41611503,2.619933226
11.0495537,77.39769894,28.63,81.85380324,3.089746742
10.90455707,77.53491693,28.95,78.79110187,2.704286809
11.00556843,79.24323917,28.86,79.17388588,2.835254774
11.07704689,77.02154732,30.89,55.16438059,3.275661259
10.90664294,78.5057039,34.09,50.5514291,2.670531635
10.94692811,77.96055861,29.12,86.65528088,3.198398111
11.05725072,77.02340114,28.85,86.70793763,2.899571182
11.08595581,79.56210093,28.67,90.6950623,2.838789187
10.8752045,77.59758958,33.18,93.92683868,3.166872072
11.04191665,78.02656641,33.54,65.79396792,2.660854103
10.94827222,77.7315642,32.56,65.10614063,3.324651791
10.99450777,78.18783544,28.52,85.88066253,2.94345613
10.93437382,79.86115368,31.65,75.49747515,2.8975677
10.94435953,77.98359349,34.23,79.13768141,3.345405883
10.95721846,75.87168567,28.07,85.70548686,3.247251889
10.98591831,75.93746516,27.52,92.30037393,3.089491729
10.94420561,79.53972418,33.58,53.65966098,2.911912758
10.99266409,78.55980672,27.09,56.29080668,3.151518482
10.95221948,79.1096981,32.54,36.57873579,3.098293695
10.95066212,75.78900009,24.93,70.47960987,3.105230998
10.93549225,76.40451814,26.34,32.51595917,2.634004282
11.27327463,77.46926725,27.22,62.59186127,2.907754359
11.32708544,77.52577086,31.63,67.98512443,2.691150437
11.25469363,77.58531484,30.88,50.05788765,3.365399187
11.3552844,78.48024163,33.99,71.35832824,3.345832443
11.23258332,77.6112056,29.13,32.1350175,2.836585286
11.2384976,77.90199841,27.36,32.61437321,3.243948245
11.20959407,76.48368489,26.98,87.58203925,2.867819991
11.17622785,77.90024979,31.24,55.2133449,2.733346506
11.20589396,76.12618171,28.96,38.89423589,2.728979008
11.36904059,78.76653123,26.94,66.5570282,3.39269737
11.35441919,79.55805916,25.7,83.89954872,2.896333002
11.32295648,77.56008164,25.9,45.10747192,3.006047879
11.25156384,77.96766617,31.86,73.60233331,2.795893117
11.312898,76.00452325,25.25,35.97432255,2.908823264
11.22675442,79.81049114,30.25,33.61772048,2.691178439
11.26826975,79.43976618,25.31,67.19482421,2.938329995
11.34872824,78.30120682,25.01,67.84445851,3.185075707
11.25853028,79.32486651,31.62,74.6200931,2.909195706
11.1289526,79.82761561,30.45,80.82639336,2.774256469
11.1775186,79.45912218,31.97,98.30964556,3.024725637
11.24787983,79.4520423,28.44,66.14102438,2.970486965
11.33829069,78.73337485,29.59,52.60695311,2.762081119
11.36209111,75.77699837,33.36,85.66303363,2.994359287
11.3724308,77.33205945,29.29,48.95825759,2.836465266
11.18892869,76.82252745,35.11,60.72799945,3.040007812
11.22354318,77.13178179,27.54,35.49194669,3.367823119
11.32613535,77.00327454,28.78,31.77455204,2.886107215
11.36710162,78.95776903,30.49,97.38538903,2.968771043
11.34726409,78.12864347,30.51,88.51860844,3.205282647
11.31794129,78.95316605,31.63,78.71819443,2.616829535
11.19773088,78.36879428,35.95,58.62670611,2.810293073
11.12630093,78.3152175,26.77,42.1306024,3.242941513
11.25356145,79.53954711,30.55,40.95059299,3.135043823
11.35990536,75.62986907,31.99,47.51700287,2.905367729
11.14569275,77.4423973,27.25,68.44586653,3.147684628
11.18150194,78.95475595,29.71,80.02171459,2.796884232
11.27995931,76.36269682,30.87,76.21381637,3.286880205
11.51426552,75.6330711,27.82,49.59537279,3.307299824
11.45971165,77.5715087,31.64,96.84056965,2.985484941
11.52762825,78.22696093,27.74,81.65278417,3.136906534
11.54144896,77.2402877,30.24,68.80478368,2.856196156
11.44862932,78.73536257,27.29,72.82045224,2.915628501
11.56139743,79.78671068,28.06,59.37200437,3.118635154
11.60535051,77.68503229,26.15,47.34116927,2.649028193
11.45332406,77.69536658,32.95,54.91808751,2.847048135
11.44352095,75.83137658,33.82,83.04922773,3.134063286
11.41664967,77.34626942,30.51,31.0075442,3.328236762
11.54093841,79.42736527,27.9,38.12508484,3.198236139
11.42203593,78.99117411,27.44,33.22018494,3.267952563
11.54845157,75.59359393,27.54,32.85101616,2.726449642
11.51169407,76.57889763,30.76,89.88224088,3.10838459
11.45994417,77.63519915,32.34,79.25605016,3.242424655
11.39784861,78.02216472,30.41,63.19216804,2.80431377
11.57765709,75.98188118,23,36.84839125,2.802952052
11.53449532,78.82116977,28.15,64.41311126,3.074986353
11.4060797,79.75579574,29.76,63.14302395,3.087668132
11.42135048,78.11208215,28.23,42.12413089,3.324810011
11.45362623,77.76231788,26.18,60.36961545,3.175285824
11.42091477,79.69054794,22.02,57.89533141,3.131948068
11.44951249,75.85667725,31.23,73.10950686,2.658767478
11.38684265,77.71158911,32.03,74.45655556,3.244825722
11.49636301,79.82778848,29.06,33.17128068,2.729336082
11.39976019,79.1822452,28.42,56.22288302,2.639169233
11.60253136,76.4693585,29.92,73.8101941,3.335709986
11.38835484,79.34498454,25.84,65.2195381,2.913899313
11.47504119,75.75573673,28.45,89.95428888,3.279295682
11.6062087,77.00226516,30.53,76.10855421,2.728270739
11.43187536,76.96121292,33.6,41.4054099,3.359744772
11.37843673,75.83401909,29.37,34.93981232,2.776364869
11.56875595,78.54908936,28.56,74.96934947,3.099191553
11.56527998,77.39975923,30.61,31.85579174,2.913430203
11.58838629,76.48357145,30.83,71.00429069,2.991647088
11.61854566,78.91549619,33.88,95.8161169,2.615419347
11.5375641,75.89239996,27.17,70.28319245,2.985553846
11.45711148,77.16205804,31.96,57.17189483,2.63046472
11.51392696,78.65691705,30.57,75.03017529,3.126297284
11.55879443,77.46233737,29.17,62.07770233,2.80192736
11.44501312,77.80566127,32.6,68.19317525,2.684605551
11.64628696,79.75573881,38.72,95.90253661,3.308960541
11.66573494,79.68940216,32.51,57.02718465,3.378755727
11.65373,76.54654759,29.53,97.28333947,2.812495027
11.86167424,79.68319801,32.49,93.37454494,3.09529623
11.72838526,76.30342545,33.07,43.70537944,2.611449786
11.8072645,78.98464134,25.07,34.85529106,3.380763143
11.86707144,78.14073292,32.71,37.0544601,2.903428734
11.74840921,75.23741589,27.6,31.2755278,3.327455553
11.63072858,77.73790766,30.61,36.61100725,3.10064883
11.75181691,77.59535147,29.71,77.81047414,2.760260795
11.63612077,75.1954183,31.6,34.98320539,2.71658763
11.83608186,76.03196913,22.52,52.32829412,2.755062392
11.82749239,78.97124072,28.37,89.14127177,2.611505523
11.62598194,78.09167113,36.9,31.6290355,3.39340643
11.82521229,75.44574099,26.99,87.01279378,3.361841895
11.71643714,78.57860135,28.6,49.72983423,2.802624012
11.83692051,77.44572024,24.66,38.27153793,2.606974342
11.82457433,77.57015862,31.07,78.77160158,3.139044152
11.69248093,75.98409733,32.14,74.02599927,3.342191558
11.75847308,79.03823973,23.38,91.42304095,3.215545124
11.87435911,79.4041321,28.37,81.45497307,2.853383951
11.62638646,76.42942033,30.47,86.24366513,3.327012632
11.77444632,75.46858781,29.79,49.74242008,2.660876186
11.65836914,78.02578714,33.88,42.42076806,3.145210341
11.7103489,78.34342039,27.49,82.54303261,3.164990185
11.64701463,79.71039338,30.38,86.47843175,2.978857324
11.63223925,77.12089054,28.16,99.33535994,3.361392105
11.76299187,77.01655309,32.26,58.88323738,3.143809541
11.75894366,77.74706263,26.51,56.04126601,2.942843476
11.72306877,77.30920144,29.2,84.34890725,2.925931205
11.92548261,78.10556863,27,53.85624782,3.099166892
12.07588004,75.03713494,28.27,95.15301279,3.014770056
11.99924749,74.92995257,31.89,90.08889263,3.087394571
11.94085831,74.98092503,30.07,60.02958192,3.386442036
12.04526853,78.86975154,29.03,82.56097475,2.917470288
12.0684104,76.00413378,32.36,82.81800119,2.977026447
12.08006464,77.20819156,32.36,37.21867082,2.835235059
11.92550059,79.16213003,30.96,93.17870347,2.937577171
12.0112084,76.20344367,27.68,65.36766607,3.017423138
11.94311703,77.00052198,33.54,87.85202263,2.801507444
12.0488619,76.9530611,28.27,52.40347207,2.833870776
12.07214806,77.74892088,33.49,92.68662599,3.335585683
12.02590563,76.22259301,27.67,57.24411751,2.862495811
12.02309813,77.76589278,31.42,30.7586356,3.027043666
11.92686575,76.89349316,31.07,93.37673835,3.33802879
12.08162533,78.16252629,31.99,36.39006738,2.892211344
12.01537966,75.79439178,34.6,52.35195463,3.317998017
12.07737335,79.81522608,25.93,96.50433769,3.077320532
12.07996012,79.86505047,29.28,96.54250029,2.990111191
11.90220525,79.48188754,26.34,70.14065217,2.742931223
11.93583732,79.21330531,31.53,74.22860485,2.715840621
11.989721,76.16856834,29.25,61.39118654,2.649524117
12.0911657,77.46334321,30.21,50.52475402,2.790434866
11.93746804,78.84919157,26.88,53.00651818,3.06734258
11.92287114,79.24629049,30.64,77.07629193,2.96363669
11.87847271,79.53071927,30.82,82.66621706,2.860884715
11.93150395,78.17577147,29.32,85.41053306,3.193492939
11.92875532,79.85234354,34.04,85.27327,2.721579656
12.12137192,78.91649501,27.04,36.38442721,2.615503371
12.01920109,77.52370363,35.73,64.60942133,3.120726668
12.02449512,76.98687231,32.47,34.0291132,3.13078032
11.95805805,75.46361979,38.34,68.46702176,2.648554323
12.06794441,75.56016131,31.04,60.9071351,2.961229061
11.99919446,75.47663184,30.65,92.13929279,2.738853357
12.10032278,76.00938013,30.29,54.56405088,2.839529457
11.90252606,78.78456238,29.04,38.19469115,2.721417567
12.00542349,78.35970456,29.5,40.00941774,2.894401067
12.05020735,76.80208883,25.15,83.30574422,3.378100947
12.04492596,75.50811534,28.51,73.27526443,3.314668742
12.08178471,76.6974322,27.37,37.07858733,3.260550585
11.99773283,77.12939452,30.51,35.88747643,3.105133912
12.05549085,75.08267565,31.25,79.0678392,2.683313749
12.09064158,75.51084819,35.19,35.09341045,3.09198203
12.1237289,75.76610528,30.29,87.53020415,3.196227648
11.93099885,75.58336243,28.5,79.4369559,2.967539863
12.16916144,75.00093308,30.21,35.69441464,3.158010632
12.16418452,78.69505854,29.3,35.93863999,3.05929919
12.29489451,78.73370663,29.67,99.0647705,2.743446829
12.15488984,75.93920634,26.64,56.1989557,3.029797263
12.17928341,77.27993245,32.64,55.94495029,2.756471604
12.16046603,74.98522414,33.28,86.89596971,3.224044372
12.35490954,78.13090817,27.85,96.30740042,2.825001257
12.29870771,75.03626194,30.42,99.02007447,3.111321099
12.28680636,77.75406432,28.05,82.73647297,3.198851092
12.32524608,77.09721116,33.1,56.33817099,3.154688858
12.21741972,77.34276606,30.86,35.84505017,3.299651476
12.29728575,77.58498331,24.52,84.40028411,3.122037199
12.20827682,79.07625471,30.6,69.08829748,3.06697088
12.31518719,76.52582152,24.79,59.69554065,3.325766423
12.34497001,76.39489962,27.29,93.44480696,2.891135651
12.2677987,79.53848863,33.64,37.78382376,2.778307668
12.30673278,78.17844859,31.58,64.4837573,2.772083071
12.21452892,79.37331738,31.89,30.79475513,2.887952048
12.13585069,76.48800993,27.39,62.80624494,2.856025025
12.32113711,79.2634589,26.84,33.9412293,3.310503311
12.36159713,75.64678806,26.47,38.31725414,3.379688662
12.14779312,79.11955979,25.48,38.22683727,2.710322094
12.20992473,79.81349336,36.52,75.44472115,2.869776985
12.34843203,79.80236905,24.19,82.22314155,3.374179256
12.27284707,76.81695864,28.61,70.83581356,2.739286845
12.27436985,78.89302224,38.5,97.35207839,3.106585188
12.32124942,76.31874663,28.3,56.24094057,2.768354344
12.36268915,77.79912406,32.98,49.99984604,3.000967472
12.3592442,75.25149015,35.46,90.80193897,2.730589653
12.26902162,78.89696632,28.79,45.6517087,3.234684526
12.27834473,79.87389352,28.37,97.42557776,2.603448067
12.34394855,76.63068612,24.35,30.85081323,2.675785085
12.35191683,77.67068526,29.96,97.89151787,2.780377018
12.16901143,77.84268521,29.23,33.02119384,2.695604026
12.18794319,75.97175669,31.13,92.38001796,2.915087745
12.22463582,79.31514821,29.02,66.93907764,3.314163402
12.26039471,78.44320858,29.24,99.50753573,2.869489264
12.22273753,77.90575316,31.41,35.16575953,2.992235491
12.13105128,78.09649315,29.13,68.76979991,2.649167972
12.20660453,77.87999416,24.57,97.85117749,3.234250844
12.32203283,77.40216561,29.33,66.61684909,3.398464861
12.25429493,77.23996724,24.99,74.05790467,3.022136894
12.20668965,75.78150559,27.36,78.70240823,2.777619148
12.24202883,78.69840831,32.07,61.81787453,3.025099312
12.25467326,78.11625344,35.08,73.92906561,3.106873029
12.4468843,79.90084721,27.5,70.90200183,3.183754632
12.47481512,78.34954519,34.36,93.08106073,2.959747586
12.41782155,79.33515542,26.83,33.18124662,3.11866064
12.37520752,79.54413246,31.93,49.66742327,2.898850582
12.58547599,75.08347869,28.91,96.52880389,3.397874332
12.48110802,75.07591355,28.24,92.31846487,3.124748257
12.58037265,77.13448374,34.84,61.89597269,2.794545506
12.58737832,77.23205279,20.15,73.40928185,2.657596898
12.4831845,76.20050563,31.11,49.41668281,3.146746451
12.52740158,77.63313859,29.59,43.16848118,2.619052714
12.39028323,80.00172479,28.96,62.45888835,3.372851317
12.50342954,78.49897839,31.51,54.73465596,2.756764333
12.41855762,77.88267939,26.58,70.85592783,3.142764529
12.43881626,75.80460099,29.02,35.44142459,3.321262723
12.4257172,76.54669641,27.6,98.20763654,3.350521241
